Município;Data da Ocorrência;Número da Ocorrência;Desastre;IDHM;Receita Corrente Líquida;PIB;População;Prefeito;Pessoas Afetadas;Prejuízo Público;Prejuízo Privado;Recebeu Ajuda?;Material;Quantidade;Data da Solicitação;Data do Envio
Ângulo;23/10/2021 20:30;573/2021;Tempestade Local/Convectiva - Granizo;0,721;R$ 20.863.033,93;R$ 139.662,29;3.235;Rogerio Aparecido Bernardo;190;R$ 17.000,00;R$ 0,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);-;18/11/2021 10:15;-
Ângulo;23/10/2021 20:30;573/2021;Tempestade Local/Convectiva - Granizo;0,721;R$ 20.863.033,93;R$ 139.662,29;3.235;Rogerio Aparecido Bernardo;190;R$ 17.000,00;R$ 0,00;Sim;Kit Limpeza;-;18/11/2021 10:15;-
Terra Rica;23/10/2021 20:30;611/2021;Tempestade Local/Convectiva - Vendaval;0,71;R$ 64.071.497,10;R$ 359.392,04;14.842;Julio Cesar da Silva Leite;421;R$ 20.000,00;R$ 842.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;1500;03/11/2021 09:09;30/11/2021 11:40
Terra Rica;23/10/2021 20:30;611/2021;Tempestade Local/Convectiva - Vendaval;0,71;R$ 64.071.497,10;R$ 359.392,04;14.842;Julio Cesar da Silva Leite;421;R$ 20.000,00;R$ 842.000,00;Sim;Cesta Básica;100;03/11/2021 09:10;15/12/2021 09:00
Alvorada do Sul;23/10/2021 20:00;586/2021;Tempestade Local/Convectiva - Vendaval;0,708;R$ 42.999.243,91;R$ 361.750,61;10.326;Marcos Antonio Voltarelli;8.246;R$ 45.000,00;R$ 9.091.316,00;Sim;Telha Fibrocimento 2.44x500x4mm;1250;29/10/2021 09:55;09/11/2021 16:00
Alvorada do Sul;23/10/2021 20:00;586/2021;Tempestade Local/Convectiva - Vendaval;0,708;R$ 42.999.243,91;R$ 361.750,61;10.326;Marcos Antonio Voltarelli;8.246;R$ 45.000,00;R$ 9.091.316,00;Sim;Telha Fibrocimento 2.44x500x4mm;1250;29/10/2021 09:55;11/11/2021 14:00
Ourizona;23/10/2021 17:00;554/2021;Tempestade Local/Convectiva - Granizo;0,72;R$ 18.803.531,54;R$ 150.007,34;3.187;Manoel Rodrigo Amado;600;R$ 32.000,00;R$ 75.199.840,00;Não;-;-;-;-
Mandaguaçu;23/10/2021 16:40;591/2021;Tempestade Local/Convectiva - Vendaval;0,718;R$ 74.910.240,37;R$ 616.778,17;31.457;Maurício Aparecido da Silva;1.797;R$ 978.700,00;R$ 3.106.500,00;Não;-;-;-;-
Farol;23/10/2021 16:30;569/2021;Tempestade Local/Convectiva - Granizo;0,715;R$ 19.975.020,10;R$ 217.147,26;3.039;OCLECIO DE FREITAS MENESES;771;R$ 27.305,65;R$ 1.833.677,00;Sim;Telha Fibrocimento 2.44x500x4mm;2000;28/10/2021 16:40;27/10/2021 09:40
Moreira Sales;23/10/2021 16:10;560/2021;Tempestade Local/Convectiva - Granizo;0,6750;R$ 42.081.683,45;R$ 291.460,39;11.175;Rafael Brito do Prado;944;R$ 0,00;R$ 200.367,38;Sim;Telha Fibrocimento 2.44x500x4mm;1300;27/10/2021 10:57;28/10/2021 11:27
Moreira Sales;23/10/2021 16:10;560/2021;Tempestade Local/Convectiva - Granizo;0,6750;R$ 42.081.683,45;R$ 291.460,39;11.175;Rafael Brito do Prado;944;R$ 0,00;R$ 200.367,38;Sim;Telha Fibrocimento 2.44x500x4mm;1700;27/10/2021 10:57;27/10/2021 11:30
Japurá;23/10/2021 16:02;574/2021;Tempestade Local/Convectiva - Granizo;0,712;R$ 37.632.161,41;R$ 312.734,81;9.144;ADRIANA CRISTINA POLIZER;3.953;R$ 520.615,00;R$ 9.330.500,00;Sim;Colchão Solteiro;-;29/10/2021 09:06;-
Japurá;23/10/2021 16:02;574/2021;Tempestade Local/Convectiva - Granizo;0,712;R$ 37.632.161,41;R$ 312.734,81;9.144;ADRIANA CRISTINA POLIZER;3.953;R$ 520.615,00;R$ 9.330.500,00;Sim;Telha Fibrocimento 2.44x500x4mm;1200;29/10/2021 09:06;25/10/2021 16:20
Rondon;23/10/2021 16:00;579/2021;Tempestade Local/Convectiva - Granizo;0,713;-;R$ 334.177,77;9.097;Roberto Aparecido Corredato;1.292;R$ 315.396,60;R$ 1.789.400,00;Sim;Telha Fibrocimento 2.44x500x4mm;1000;03/11/2021 11:35;27/10/2021 14:40
Rondon;23/10/2021 16:00;579/2021;Tempestade Local/Convectiva - Granizo;0,713;-;R$ 334.177,77;9.097;Roberto Aparecido Corredato;1.292;R$ 315.396,60;R$ 1.789.400,00;Sim;Telha Fibrocimento 2.44x500x4mm;1500;03/11/2021 11:35;26/10/2021 09:00
Goioerê;23/10/2021 15:30;551/2021;Tempestade Local/Convectiva - Granizo;0,731;R$ 94.151.256,44;R$ 1.019.366,77;28.437;Roberto dos Reis de Lima;250;R$ 123.206,64;R$ 1.464.770,00;Sim;Telha Fibrocimento 2.44x500x4mm;780;04/11/2021 10:40;03/12/2021 10:00
Indianópolis;23/10/2021 15:30;598/2021;Tempestade Local/Convectiva - Granizo;0,724;R$ 26.176.158,13;R$ 467.159,74;4.448;JULIANO TREVISAN CORDEIRO;924;R$ 374.663,51;R$ 5.819.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;1000;04/11/2021 13:39;28/10/2021 12:00
Indianópolis;23/10/2021 15:30;598/2021;Tempestade Local/Convectiva - Granizo;0,724;R$ 26.176.158,13;R$ 467.159,74;4.448;JULIANO TREVISAN CORDEIRO;924;R$ 374.663,51;R$ 5.819.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;1000;11/11/2021 07:52;03/12/2021 09:00
Indianópolis;23/10/2021 15:30;598/2021;Tempestade Local/Convectiva - Granizo;0,724;R$ 26.176.158,13;R$ 467.159,74;4.448;JULIANO TREVISAN CORDEIRO;924;R$ 374.663,51;R$ 5.819.000,00;Sim;Cesta Básica;100;25/11/2021 13:46;02/12/2021 10:00
Cruzeiro do Oeste;23/10/2021 15:00;571/2021;Tempestade Local/Convectiva - Vendaval;0,717;R$ 73.507.777,57;R$ 832.110,60;23.831;MARIA HELENA BERTOCO RODRIGUES;454;R$ 0,00;R$ 1.156.500,00;Sim;Telha Fibrocimento 2.44x500x4mm;1500;28/10/2021 15:29;28/10/2021 18:00
Xambrê;23/10/2021 14:00;581/2021;Tempestade Local/Convectiva - Granizo;0,706;R$ 21.916.777,47;R$ 128.314,91;5.798;DÉCIO JARDIM;400;R$ 15.000,00;R$ 802.200,00;Não;-;-;-;-
Ramilândia;23/10/2021 13:44;553/2021;Tempestade Local/Convectiva - Vendaval;0,63;R$ 19.343.266,71;R$ 94.015,31;4.221;Edson dos Santos;1.210;R$ 60.200,00;R$ 119.700,00;Sim;Telha Fibrocimento 2.44x500x4mm;800;03/11/2021 10:03;29/10/2021 10:00
São Miguel do Iguaçu;23/10/2021 13:00;558/2021;Tempestade Local/Convectiva - Granizo;0,704;R$ 147.877.774,97;R$ 1.206.234,23;29.122;BOAVENTURA MANOEL JOÃO MOTTA;348;R$ 63.345,60;R$ 15.500.000,00;Sim;Cesta Básica;60;05/11/2021 16:11;08/03/2022 09:00
São Miguel do Iguaçu;23/10/2021 13:00;558/2021;Tempestade Local/Convectiva - Granizo;0,704;R$ 147.877.774,97;R$ 1.206.234,23;29.122;BOAVENTURA MANOEL JOÃO MOTTA;348;R$ 63.345,60;R$ 15.500.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;400;05/11/2021 16:11;25/03/2022 09:00
São Miguel do Iguaçu;23/10/2021 13:00;558/2021;Tempestade Local/Convectiva - Granizo;0,704;R$ 147.877.774,97;R$ 1.206.234,23;29.122;BOAVENTURA MANOEL JOÃO MOTTA;348;R$ 63.345,60;R$ 15.500.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;2600;05/11/2021 16:11;08/03/2022 09:00
Foz do Iguaçu;23/10/2021 12:30;561/2021;Tempestade Local/Convectiva - Vendaval;0,751;R$ 1.118.860.550,99;R$ 17.883.003,39;285.415;Francisco Lacerda Brasileiro;2.400;R$ 0,00;R$ 0,00;Não;-;-;-;-
Santa Isabel do Ivaí;16/10/2021 08:00;99/2022;Estiagem;0,72;R$ 31.110.618,83;R$ 245.269,89;8.912;Freonizio Valente;287;R$ 17.663,54;R$ 34.684.110,00;Não;-;-;-;-
Lobato;15/10/2021 16:30;533/2021;Tempestade Local/Convectiva - Vendaval;0,744;R$ 22.668.662,42;R$ 226.212,40;4.601;Fabio Chicaroli;408;R$ 26.310,00;R$ 38.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;600;20/10/2021 10:33;26/10/2021 09:00
Nova Londrina;14/10/2021 04:00;492/2021;Tempestade Local/Convectiva - Vendaval;0,758;R$ 45.699.379,78;R$ 397.788,08;12.923;Otávio Henrique Grendene Bono;3.500;R$ 383.440,00;R$ 63.775,00;Sim;Telha Fibrocimento 2.44x500x4mm;2000;23/10/2021 09:10;11/11/2021 10:00
Jesuítas;14/10/2021 01:00;520/2021;Tempestade Local/Convectiva - Vendaval;0,705;R$ 31.914.748,55;R$ 391.411,37;10.506;EDICARLOS GRIZOTTO DE OLIVEIRA;2.136;R$ 1.170.000,00;R$ 53.035.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;1500;11/11/2021 11:30;22/10/2021 12:00
Jesuítas;14/10/2021 01:00;520/2021;Tempestade Local/Convectiva - Vendaval;0,705;R$ 31.914.748,55;R$ 391.411,37;10.506;EDICARLOS GRIZOTTO DE OLIVEIRA;2.136;R$ 1.170.000,00;R$ 53.035.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;2160;11/11/2021 11:30;16/10/2021 12:00
São João;10/10/2021 15:00;43/2022;Estiagem;0,727;R$ 45.962.892,74;R$ 782.346,15;11.886;CLOVIS MATEUS CUCCOLOTTO;200;R$ 11.548,33;R$ 127.633.412,90;Não;-;-;-;-
Mandaguaçu;07/10/2021 01:00;473/2021;Tempestade Local/Convectiva - Vendaval;0,718;R$ 74.910.240,37;R$ 616.778,17;31.457;Maurício Aparecido da Silva;2.082;R$ 293.200,00;R$ 32.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;400;18/10/2021 10:34;20/10/2021 14:30
Mandaguaçu;07/10/2021 01:00;473/2021;Tempestade Local/Convectiva - Vendaval;0,718;R$ 74.910.240,37;R$ 616.778,17;31.457;Maurício Aparecido da Silva;2.082;R$ 293.200,00;R$ 32.000,00;Sim;Colchão Solteiro;-;25/10/2021 10:05;-
Mandaguaçu;07/10/2021 01:00;473/2021;Tempestade Local/Convectiva - Vendaval;0,718;R$ 74.910.240,37;R$ 616.778,17;31.457;Maurício Aparecido da Silva;2.082;R$ 293.200,00;R$ 32.000,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);-;25/10/2021 10:05;-
Iretama;06/10/2021 20:10;469/2021;Tempestade Local/Convectiva - Granizo;0,665;R$ 42.532.643,50;R$ 303.132,78;10.684;SAME SAAB;300;R$ 0,00;R$ 112.400,00;Sim;Telha Fibrocimento 2.44x500x4mm;-;08/10/2021 17:26;-
Nova Tebas;06/10/2021 15:25;464/2021;Estiagem;0,651;R$ 29.810.055,10;R$ 162.706,91;6.848;Clodoaldo Fernandes Dos Santos;380;R$ 82.221,90;R$ 1.910.000,00;Não;-;-;-;-
Ouro Verde do Oeste;01/10/2021 10:30;67/2022;Estiagem;0,709;R$ 26.506.965,70;R$ 264.038,26;6.785;LUCIAN ALUISIO DIERINGS;1.064;R$ 7.270,00;R$ 112.866.150,00;Não;-;-;-;-
Lobato;22/09/2021 10:00;452/2021;Estiagem;0,744;R$ 22.668.662,42;R$ 226.212,40;4.601;Fabio Chicaroli;156;R$ 8.000,00;R$ 37.417.000,00;Não;-;-;-;-
Clevelândia;21/09/2021 08:00;450/2021;Tempestade Local/Convectiva - Granizo;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;259;R$ 1.280,00;R$ 31.300,00;Sim;Colchão Solteiro;-;27/09/2021 10:13;-
Clevelândia;21/09/2021 08:00;450/2021;Tempestade Local/Convectiva - Granizo;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;259;R$ 1.280,00;R$ 31.300,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);-;27/09/2021 10:13;-
Clevelândia;21/09/2021 08:00;450/2021;Tempestade Local/Convectiva - Granizo;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;259;R$ 1.280,00;R$ 31.300,00;Sim;Kit Limpeza;-;27/09/2021 10:13;-
Clevelândia;21/09/2021 08:00;450/2021;Tempestade Local/Convectiva - Granizo;0,694;R$ 53.730.395,62;R$ 596.662,58;15.070;Rafaela Martins Losi;259;R$ 1.280,00;R$ 31.300,00;Sim;Telha Fibrocimento 2.44x500x4mm;2000;27/09/2021 10:13;22/09/2021 08:00
Araruna;20/09/2021 08:39;448/2021;Estiagem;0,704;R$ 49.291.988,11;R$ 533.492,39;14.485;Leandro Cesar de Oliveira;2.468;R$ 0,00;R$ 25.053.750,00;Não;-;-;-;-
Jaguapitã;08/09/2021 18:30;407/2021;Tempestade Local/Convectiva - Vendaval;0,715;R$ 51.813.769,17;R$ 927.457,10;15.122;GERSON LUIZ MARCATO;400;R$ 18.120,68;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;365;17/09/2021 20:16;22/09/2021 16:00
Figueira;08/09/2021 17:30;422/2021;Tempestade Local/Convectiva - Vendaval;0,677;R$ 23.004.374,95;R$ 138.403,95;8.062;JOSÉ CARLOS CONTIERO;160;R$ 5.250,00;R$ 260.400,00;Sim;Telha Fibrocimento 2.44x500x4mm;800;15/09/2021 15:27;17/09/2021 08:00
Marialva;08/09/2021 17:30;402/2021;Tempestade Local/Convectiva - Vendaval;0,735;R$ 137.243.352,15;R$ 2.035.793,69;41.851;Victor Celso Martini;304;R$ 8.365,00;R$ 1.783.500,00;Não;-;-;-;-
Astorga;08/09/2021 17:00;414/2021;Tempestade Local/Convectiva - Vendaval;0,747;R$ 83.961.880,32;R$ 868.133,31;25.475;SUZIE APARECIDA PUCILLO ZANATTA;117;R$ 3.100,00;R$ 180.000,00;Não;-;-;-;-
Jandaia do Sul;08/09/2021 17:00;400/2021;Tempestade Local/Convectiva - Granizo;0,747;R$ 71.709.992,11;R$ 766.270,79;21.408;LAURO DE SOUZA SILVA JUNIOR;10.593;R$ 859.941,40;R$ 10.877.726,18;Sim;Telha Fibrocimento 2.44x500x4mm;7500;14/09/2021 09:46;10/09/2021 16:00
São Manoel do Paraná;08/09/2021 16:40;419/2021;Tempestade Local/Convectiva - Vendaval;0,725;R$ 16.574.670,95;R$ 61.144,43;2.138;Agnaldo Trevisan;594;R$ 0,00;R$ 114.006,70;Sim;Telha Fibrocimento 2.44x500x4mm;-;20/09/2021 07:00;-
Mato Rico;24/08/2021 13:30;391/2021;Estiagem;0,632;R$ 20.665.710,10;R$ 98.002,38;3.267;EDELIR DE JESUS RIBEIRO DA SILVA;370;R$ 48.685,14;R$ 5.074.115,00;Não;-;-;-;-
Cascavel;19/08/2021 14:54;387/2021;Estiagem;0,782;R$ 1.090.077.463,20;R$ 14.155.106,00;348.051;Leonaldo Paranhos da Silva;29.428;R$ 82.851,33;R$ 602.343.867,00;Não;-;-;-;-
Campo Largo;16/08/2021 08:30;384/2021;Tempestade Local/Convectiva - Granizo;0,745;R$ 367.503.433,24;R$ 4.719.806,61;136.327;MAURICIO ROBERTO RIVABEM;3.648;R$ 0,00;R$ 0,00;Sim;Telhas Ficbrocimento (2,44X0,50X0,004) - SEDEC;-;22/08/2021 18:17;-
Campo Largo;16/08/2021 08:30;384/2021;Tempestade Local/Convectiva - Granizo;0,745;R$ 367.503.433,24;R$ 4.719.806,61;136.327;MAURICIO ROBERTO RIVABEM;3.648;R$ 0,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;1200;25/08/2021 12:33;10/09/2021 14:00
Campo Largo;16/08/2021 08:30;384/2021;Tempestade Local/Convectiva - Granizo;0,745;R$ 367.503.433,24;R$ 4.719.806,61;136.327;MAURICIO ROBERTO RIVABEM;3.648;R$ 0,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;2800;25/08/2021 12:33;10/09/2021 16:00
Campo Largo;16/08/2021 08:30;384/2021;Tempestade Local/Convectiva - Granizo;0,745;R$ 367.503.433,24;R$ 4.719.806,61;136.327;MAURICIO ROBERTO RIVABEM;3.648;R$ 0,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;4000;25/08/2021 12:33;26/08/2021 17:00
Balsa Nova;16/08/2021 08:00;383/2021;Tempestade Local/Convectiva - Granizo;0,696;R$ 52.137.910,07;R$ 711.868,79;13.395;Marcos Antonio Zanetti;764;R$ 0,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;2000;18/08/2021 16:37;19/08/2021 16:00
Balsa Nova;16/08/2021 08:00;383/2021;Tempestade Local/Convectiva - Granizo;0,696;R$ 52.137.910,07;R$ 711.868,79;13.395;Marcos Antonio Zanetti;764;R$ 0,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;2600;20/08/2021 15:11;20/08/2021 15:00
Moreira Sales;06/08/2021 14:00;377/2021;Estiagem;0,6750;R$ 42.081.683,45;R$ 291.460,39;11.175;Rafael Brito do Prado;4.360;R$ 30.000,00;R$ 36.101.200,00;Sim;Cesta Básica;180;29/09/2021 12:27;07/12/2021 09:00
Alvorada do Sul;31/07/2021 08:00;375/2021;Estiagem;0,708;R$ 42.999.243,91;R$ 361.750,61;10.326;Marcos Antonio Voltarelli;929;R$ 17.000,00;R$ 154.708.312,88;Não;-;-;-;-
Engenheiro Beltrão;30/07/2021 06:00;373/2021;Onda de Frio - Geadas;0,73;R$ 45.638.223,63;R$ 553.561,89;12.454;ADALMIR JOSÉ GARBIM JUNIOR;800;R$ 0,00;R$ 294.444.780,00;Não;-;-;-;-
São Pedro do Ivaí;30/07/2021 06:00;364/2021;Onda de Frio - Geadas;0,717;R$ 32.922.509,01;R$ 344.641,90;8.690;Maria Regina Della Rosa Magri;1.505;R$ 0,00;R$ 48.745.834,20;Não;-;-;-;-
Pitanga;29/07/2021 05:00;370/2021;Onda de Frio - Geadas;0,702;R$ 100.263.165,17;R$ 1.093.164,58;33.567;MAICOL GEISON CALLEGARI RODRIGUES BARBOSA;8.200;R$ 0,00;R$ 14.232.000,00;Não;-;-;-;-
Foz do Iguaçu;09/07/2021 12:00;348/2021;Doenças infecciosas virais;0,751;R$ 1.118.860.550,99;R$ 17.883.003,39;285.415;Francisco Lacerda Brasileiro;100.732;R$ 0,00;R$ 0,00;Não;-;-;-;-
Diamante do Oeste;08/07/2021 09:34;346/2021;Doenças infecciosas virais;0,644;R$ 22.014.980,53;R$ 112.941,81;4.557;Guilherme Pivatto Junior;4.473;R$ 0,00;R$ 0,00;Não;-;-;-;-
Diamante do Oeste;30/06/2021 05:32;344/2021;Onda de Frio - Geadas;0,644;R$ 22.014.980,53;R$ 112.941,81;4.557;Guilherme Pivatto Junior;821;R$ 0,00;R$ 19.477.572,00;Não;-;-;-;-
Saudade do Iguaçu;29/06/2021 08:00;334/2021;Estiagem;0,699;R$ 47.046.809,37;R$ 696.827,13;6.108;DARLEI TRENTO;2.500;R$ 0,00;R$ 22.238.000,00;Não;-;-;-;-
Honório Serpa;18/06/2021 14:25;328/2021;Estiagem;0,683;R$ 26.147.327,10;R$ 237.380,91;4.941;Luciano Dias;483;R$ 0,00;R$ 8.881.000,00;Não;-;-;-;-
São José das Palmeiras;17/06/2021 17:11;326/2021;Estiagem;0,713;R$ 18.100.434,26;R$ 90.804,68;3.870;Nelton Brum;1.400;R$ 0,00;R$ 12.950.000,00;Não;-;-;-;-
Santa Izabel do Oeste;17/06/2021 14:20;193/2021;Estiagem;0,696;R$ 49.231.852,08;R$ 380.791,91;14.070;JEAN PIERR CATTO;528;R$ 51.893,00;R$ 58.863.993,50;Não;-;-;-;-
Bandeirantes;17/06/2021 08:14;324/2021;Doenças infecciosas virais;0,727;R$ 88.027.647,98;R$ 1.004.320,62;31.273;JAELSON RAMALHO MATTA;8.399;R$ 0,00;R$ 0,00;Sim;Cesta Básica;180;17/06/2021 11:23;14/12/2021 09:00
Renascença;15/06/2021 10:00;322/2021;Estiagem;0,733;R$ 31.356.049,67;R$ 341.045,86;6.841;IDALIR JOÃO ZANELLA;2.500;R$ 0,00;R$ 90.513.532,78;Não;-;-;-;-
Ampére;08/06/2021 09:18;313/2021;Estiagem;0,709;R$ 63.868.293,28;R$ 650.067,25;19.620;Disnei Luquini;3.180;R$ 0,00;R$ 40.718.280,00;Não;-;-;-;-
Prudentópolis;07/06/2021 14:10;312/2021;Estiagem;0,676;R$ 139.115.419,23;R$ 1.435.541,13;49.393;OSNEI STADLER;10.856;R$ 16.544,00;R$ 108.531.187,91;Não;-;-;-;-
Realeza;31/05/2021 17:20;304/2021;Estiagem;0,722;R$ 59.821.841,45;R$ 685.721,09;19.247;PAULO CEZAR CASARIL;950;R$ 0,00;R$ 60.746.106,00;Não;-;-;-;-
Marmeleiro;31/05/2021 11:00;301/2021;Estiagem;0,722;R$ 55.950.342,69;R$ 541.286,83;15.901;PAULO JAIR PILATI;4.000;R$ 100.000,00;R$ 114.911.173,33;Não;-;-;-;-
Santa Helena;31/05/2021 08:57;299/2021;Doenças infecciosas virais;0,744;R$ 248.848.136,74;R$ 1.208.950,47;25.492;Evandro MIguel Grade;409;R$ 423.902,24;R$ 0,00;Não;-;-;-;-
Manfrinópolis;31/05/2021 08:00;302/2021;Doenças infecciosas virais;0,645;R$ 15.648.311,28;R$ 72.696,41;2.770;ILENA DE FATIMA PEGORARO OLIVEIRA;570;R$ 0,00;R$ 0,00;Sim;Cesta Básica;70;31/05/2021 14:23;21/12/2021 09:00
Salto do Lontra;31/05/2021 08:00;297/2021;Estiagem;0,718;R$ 46.532.022,14;R$ 468.650,01;15.223;FERNANDO ALBERTO CADORE;2.113;R$ 221.686,50;R$ 62.289.186,00;Não;-;-;-;-
Santa Mônica;30/05/2021 00:30;303/2021;Tempestade Local/Convectiva - Vendaval;0,704;R$ 24.672.464,86;R$ 95.805,41;3.356;LUAN GUSTAVO FRAZATTO;600;R$ 26.680,00;R$ 2.723.700,00;Sim;Cesta Básica;200;02/06/2021 19:50;11/06/2021 10:00
Santa Mônica;30/05/2021 00:30;303/2021;Tempestade Local/Convectiva - Vendaval;0,704;R$ 24.672.464,86;R$ 95.805,41;3.356;LUAN GUSTAVO FRAZATTO;600;R$ 26.680,00;R$ 2.723.700,00;Sim;Colchão Solteiro;52;02/06/2021 19:50;11/06/2021 10:00
Santa Mônica;30/05/2021 00:30;303/2021;Tempestade Local/Convectiva - Vendaval;0,704;R$ 24.672.464,86;R$ 95.805,41;3.356;LUAN GUSTAVO FRAZATTO;600;R$ 26.680,00;R$ 2.723.700,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);52;02/06/2021 19:50;11/06/2021 10:00
Santa Mônica;30/05/2021 00:30;303/2021;Tempestade Local/Convectiva - Vendaval;0,704;R$ 24.672.464,86;R$ 95.805,41;3.356;LUAN GUSTAVO FRAZATTO;600;R$ 26.680,00;R$ 2.723.700,00;Sim;Telha Fibrocimento 2.44x500x4mm;3200;02/06/2021 19:50;02/06/2021 10:00
Santa Mônica;30/05/2021 00:30;303/2021;Tempestade Local/Convectiva - Vendaval;0,704;R$ 24.672.464,86;R$ 95.805,41;3.356;LUAN GUSTAVO FRAZATTO;600;R$ 26.680,00;R$ 2.723.700,00;Sim;Telha Fibrocimento 2.44x500x4mm;800;07/06/2021 15:39;07/06/2021 09:00
Amaporã;30/05/2021 00:05;300/2021;Tempestade Local/Convectiva - Granizo;0,669;R$ 21.691.866,40;R$ 121.380,13;4.762;Mauro Lemos;428;R$ 6.302,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;-;02/06/2021 11:59;-
Coronel Vivida;28/05/2021 23:00;295/2021;Tempestade Local/Convectiva - Granizo;0,723;R$ 80.966.879,42;R$ 729.193,59;23.331;Anderson Manique Barreto;2.400;R$ 10.000,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;-;01/06/2021 09:46;-
Coronel Vivida;28/05/2021 23:00;295/2021;Tempestade Local/Convectiva - Granizo;0,723;R$ 80.966.879,42;R$ 729.193,59;23.331;Anderson Manique Barreto;2.400;R$ 10.000,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;-;11/06/2021 17:43;-
Itapejara do Oeste;28/05/2021 22:30;294/2021;Tempestade Local/Convectiva - Granizo;0,731;R$ 41.053.194,42;R$ 699.177,01;12.344;VILMAR SCHMOLLER;1.400;R$ 0,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;730;29/05/2021 17:32;22/06/2021 11:00
Itapejara do Oeste;28/05/2021 22:30;294/2021;Tempestade Local/Convectiva - Granizo;0,731;R$ 41.053.194,42;R$ 699.177,01;12.344;VILMAR SCHMOLLER;1.400;R$ 0,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;1400;29/05/2021 17:32;02/06/2021 14:00
Itapejara do Oeste;28/05/2021 22:30;294/2021;Tempestade Local/Convectiva - Granizo;0,731;R$ 41.053.194,42;R$ 699.177,01;12.344;VILMAR SCHMOLLER;1.400;R$ 0,00;R$ 0,00;Sim;Telha Fibrocimento 2.44x500x4mm;1470;29/05/2021 17:32;31/05/2021 14:00
Enéas Marques;28/05/2021 22:23;293/2021;Tempestade Local/Convectiva - Granizo;0,752;R$ 26.634.937,39;R$ 244.615,45;5.999;EDSON LUPATINI;2.691;R$ 31.746,20;R$ 2.138.000,00;Sim;Telha Fibrocimento 2.44x500x4mm;4000;30/05/2021 16:45;29/05/2021 10:00
Enéas Marques;28/05/2021 22:23;293/2021;Tempestade Local/Convectiva - Granizo;0,752;R$ 26.634.937,39;R$ 244.615,45;5.999;EDSON LUPATINI;2.691;R$ 31.746,20;R$ 2.138.000,00;Sim;Colchão Solteiro;235;31/05/2021 14:05;11/06/2021 10:00
Enéas Marques;28/05/2021 22:23;293/2021;Tempestade Local/Convectiva - Granizo;0,752;R$ 26.634.937,39;R$ 244.615,45;5.999;EDSON LUPATINI;2.691;R$ 31.746,20;R$ 2.138.000,00;Sim;Kit Dormitório-(1 cobertor solteiro, 1 lençol solteiro, 1 fronha e 1 travesseiro);235;31/05/2021 14:05;11/06/2021 10:00
Enéas Marques;28/05/2021 22:23;293/2021;Tempestade Local/Convectiva - Granizo;0,752;R$ 26.634.937,39;R$ 244.615,45;5.999;EDSON LUPATINI;2.691;R$ 31.746,20;R$ 2.138.000,00;Sim;Kit Higiene;-;31/05/2021 14:05;-
Enéas Marques;28/05/2021 22:23;293/2021;Tempestade Local/Convectiva - Granizo;0,752;R$ 26.634.937,39;R$ 244.615,45;5.999;EDSON LUPATINI;2.691;R$ 31.746,20;R$ 2.138.000,00;Sim;Kit Limpeza;235;31/05/2021 14:05;11/06/2021 10:00
Quedas do Iguaçu;28/05/2021 17:00;290/2021;Estiagem;0,681;R$ 85.625.222,89;R$ 1.291.203,47;30.738;Elcio Jaime da Luz;3.760;R$ 235.000,00;R$ 53.000.000,00;Não;-;-;-;-
São Miguel do Iguaçu;26/05/2021 17:00;284/2021;Doenças infecciosas virais;0,704;R$ 147.877.774,97;R$ 1.206.234,23;29.122;BOAVENTURA MANOEL JOÃO MOTTA;2.894;R$ 0,00;R$ 0,00;Não;-;-;-;-
